WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),vaccine avertable deaths associated with resistance (mean),vaccine avertable deaths associated with resistance (lower),vaccine avertable deaths associated with resistance (upper),vaccine avertable deaths attributable to resistance (mean),vaccine avertable deaths attributable to resistance (lower),vaccine avertable deaths attributable to resistance (upper)
Americas,Cardiac infections,60 to 64,Acinetobacter baumannii,91.03421944,64.10595801,120.5650069,28.46013389,19.00377165,40.99173744,0,0,0,0,0,0
Americas,Cardiac infections,65 to 69,Acinetobacter baumannii,109.7085284,77.27070084,141.616873,34.28819288,22.53325661,48.69590455,0,0,0,0,0,0
Americas,Cardiac infections,70 to 74,Acinetobacter baumannii,182.7617113,125.2545838,247.3389039,56.94098553,36.27540617,81.3447016,0,0,0,0,0,0
Americas,Cardiac infections,75 to 79,Acinetobacter baumannii,203.632584,138.1090429,269.4944413,63.36220187,40.0080611,89.4135762,0,0,0,0,0,0
Americas,Cardiac infections,80 to 84,Acinetobacter baumannii,218.0215147,146.2618134,288.4118198,67.6295687,42.26071191,94.32003224,0,0,0,0,0,0
Americas,Cardiac infections,85 to 89,Acinetobacter baumannii,218.0969781,129.6798189,289.1271643,67.48472457,37.9351505,99.93840989,0,0,0,0,0,0
Americas,Cardiac infections,90 to 94,Acinetobacter baumannii,165.6684042,93.33968732,225.7327921,51.17744796,26.62665015,75.62012296,0,0,0,0,0,0
Americas,Cardiac infections,95 plus,Acinetobacter baumannii,108.5699588,55.30334299,158.6879108,33.519618,15.70667695,52.3005389,0,0,0,0,0,0
Americas,LRI and thorax infections,EN,Acinetobacter baumannii,71.89558709,34.36400539,137.0982911,22.63353187,10.40286972,43.66946563,0,0,0,0,0,0
Americas,LRI and thorax infections,LN,Acinetobacter baumannii,23.27940639,11.80053313,41.36140227,7.328892975,3.63768315,13.5636933,0,0,0,0,0,0
Americas,LRI and thorax infections,PN,Acinetobacter baumannii,149.4779939,69.81512038,274.654504,47.22553727,20.4050617,89.57406618,0,0,0,0,0,0
Americas,LRI and thorax infections,1 to 4,Acinetobacter baumannii,62.20816778,29.39700896,112.1459442,19.5520748,8.773413325,37.18496732,0,0,0,0,0,0
Americas,LRI and thorax infections,5 to 9,Acinetobacter baumannii,60.94910137,29.94529836,109.0048927,19.26808584,8.974413053,35.07982745,0,0,0,0,0,0
Americas,LRI and thorax infections,10 to 14,Acinetobacter baumannii,54.61395217,29.01859973,90.23542901,17.31577811,8.752669408,29.16288592,0,0,0,0,0,0
Americas,LRI and thorax infections,15 to 19,Acinetobacter baumannii,76.61502663,38.110501,131.7649514,24.3339315,11.69354957,43.73095446,0,0,0,0,0,0
Americas,LRI and thorax infections,20 to 24,Acinetobacter baumannii,92.08232243,45.05048863,161.6997894,29.23861616,13.84078057,52.71597265,0,0,0,0,0,0
Americas,LRI and thorax infections,25 to 29,Acinetobacter baumannii,100.9490381,50.90043696,174.1437107,32.01754705,15.55382358,57.32246611,0,0,0,0,0,0
Americas,LRI and thorax infections,30 to 34,Acinetobacter baumannii,124.4362077,61.16845453,222.3717155,39.41658397,18.704053,72.7492556,0,0,0,0,0,0
Americas,LRI and thorax infections,35 to 39,Acinetobacter baumannii,168.0899934,83.72400035,295.7363619,53.23844934,25.36003351,97.30753236,0,0,0,0,0,0
Americas,LRI and thorax infections,40 to 44,Acinetobacter baumannii,229.8377054,120.9755375,380.8773608,72.79401707,36.62037155,125.4366207,0,0,0,0,0,0
Americas,LRI and thorax infections,45 to 49,Acinetobacter baumannii,348.0639028,175.6746526,596.0633913,110.1644021,52.84862961,195.4745888,0,0,0,0,0,0
Americas,LRI and thorax infections,50 to 54,Acinetobacter baumannii,662.1721492,356.2367877,1076.812066,209.4273079,108.5026959,354.388606,0,0,0,0,0,0
Americas,LRI and thorax infections,55 to 59,Acinetobacter baumannii,1015.125238,505.0140086,1733.356461,320.6620345,150.8670167,556.4329521,0,0,0,0,0,0
Americas,LRI and thorax infections,60 to 64,Acinetobacter baumannii,1397.824751,703.3723601,2361.035179,441.4415771,210.5091676,757.8666664,0,0,0,0,0,0
Americas,LRI and thorax infections,65 to 69,Acinetobacter baumannii,1771.214949,947.8544163,2812.525942,559.5865679,285.0381387,914.435067,0,0,0,0,0,0
Americas,LRI and thorax infections,70 to 74,Acinetobacter baumannii,2024.864893,971.020933,3537.50123,639.8387617,292.8518267,1150.515811,0,0,0,0,0,0
Americas,LRI and thorax infections,75 to 79,Acinetobacter baumannii,2189.490719,1142.661501,3649.782619,692.5943305,341.2602374,1175.889541,0,0,0,0,0,0
Americas,LRI and thorax infections,80 to 84,Acinetobacter baumannii,2299.262143,1306.797055,3610.684164,727.9124194,385.9180615,1163.80275,0,0,0,0,0,0
Americas,LRI and thorax infections,85 to 89,Acinetobacter baumannii,2067.608726,1160.509053,3333.34995,654.4035113,348.2372271,1070.588766,0,0,0,0,0,0
Americas,LRI and thorax infections,90 to 94,Acinetobacter baumannii,1281.056672,712.9538168,2122.690564,404.8841883,215.1100456,681.3814597,0,0,0,0,0,0
Americas,LRI and thorax infections,95 plus,Acinetobacter baumannii,679.1998514,370.0591178,1171.84439,214.2803921,110.7283046,375.0483112,0,0,0,0,0,0
Americas,UTI,EN,Acinetobacter baumannii,1.90601868,0.331981039,6.61232317,0.603371531,0.100747093,1.960429171,0,0,0,0,0,0
Americas,UTI,LN,Acinetobacter baumannii,2.060894059,0.397186889,6.717226272,0.653098758,0.130918517,2.042459835,0,0,0,0,0,0
Americas,UTI,PN,Acinetobacter baumannii,8.176263086,2.19598183,20.84967707,2.591129182,0.674602686,6.667622255,0,0,0,0,0,0
Americas,UTI,1 to 4,Acinetobacter baumannii,4.634179408,1.140339325,12.04379331,1.468206763,0.351336328,3.862910834,0,0,0,0,0,0
Americas,UTI,5 to 9,Acinetobacter baumannii,2.706834655,0.669857869,7.158948779,0.858230588,0.212335499,2.24401263,0,0,0,0,0,0
Americas,UTI,10 to 14,Acinetobacter baumannii,3.014384031,0.951650882,7.368677723,0.956650557,0.297468446,2.340035947,0,0,0,0,0,0
Americas,UTI,15 to 19,Acinetobacter baumannii,6.232291835,1.978410161,14.99795684,1.979480866,0.612205975,4.817400413,0,0,0,0,0,0
Americas,UTI,20 to 24,Acinetobacter baumannii,9.03511997,2.96168371,21.20990075,2.865286592,0.912702772,6.823089618,0,0,0,0,0,0
Americas,UTI,25 to 29,Acinetobacter baumannii,11.39429145,3.844732883,26.00753816,3.605154027,1.195286982,8.487405059,0,0,0,0,0,0
Americas,UTI,30 to 34,Acinetobacter baumannii,15.63830732,5.54524509,35.27123466,4.939707555,1.661075191,11.6666668,0,0,0,0,0,0
Americas,UTI,35 to 39,Acinetobacter baumannii,22.48083887,7.71487414,49.31893396,7.102194769,2.390420672,16.56395951,0,0,0,0,0,0
Americas,UTI,40 to 44,Acinetobacter baumannii,50.88244324,22.35919006,95.2809573,16.07428241,6.588326137,31.43142381,0,0,0,0,0,0
Americas,UTI,45 to 49,Acinetobacter baumannii,78.57923927,33.75241903,149.5966123,24.8095434,9.899273844,48.06711326,0,0,0,0,0,0
Americas,UTI,50 to 54,Acinetobacter baumannii,164.8708382,77.50735427,303.8529956,52.03831036,22.4732717,97.04160501,0,0,0,0,0,0
Americas,UTI,55 to 59,Acinetobacter baumannii,253.7668643,93.21962631,504.6338249,79.96674957,27.8591323,163.5262128,0,0,0,0,0,0
Americas,UTI,60 to 64,Acinetobacter baumannii,341.2553005,128.2994671,670.2631565,107.4916174,37.39076603,217.7532454,0,0,0,0,0,0
Americas,UTI,65 to 69,Acinetobacter baumannii,418.9863292,165.9112248,784.6762673,132.0132225,49.37375361,257.5267167,0,0,0,0,0,0
Americas,UTI,70 to 74,Acinetobacter baumannii,171.208815,64.09389826,334.5159122,53.88782619,19.2155219,109.7493955,0,0,0,0,0,0
Americas,UTI,75 to 79,Acinetobacter baumannii,186.7502346,76.21816971,341.955615,58.82158387,23.04864747,113.3760422,0,0,0,0,0,0
Americas,UTI,80 to 84,Acinetobacter baumannii,202.4180828,87.87663133,364.0326829,63.73755424,26.95566819,116.8138257,0,0,0,0,0,0
Americas,UTI,85 to 89,Acinetobacter baumannii,191.9364763,83.20560342,358.6962045,60.33604693,25.08197729,113.9707614,0,0,0,0,0,0
Americas,UTI,90 to 94,Acinetobacter baumannii,127.4474897,54.01846788,246.5257506,39.94643502,16.40503678,77.34498432,0,0,0,0,0,0
Americas,UTI,95 plus,Acinetobacter baumannii,69.65907873,27.0841917,148.5007353,21.76571883,8.063847115,46.04637344,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,EN,Acinetobacter baumannii,1.277113788,0.009012556,10.01814437,0.392948784,0.00261783,3.126052412,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,LN,Acinetobacter baumannii,0.479735343,0.002044576,3.661396262,0.152326915,0.000666735,1.217250481,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,PN,Acinetobacter baumannii,3.992077743,0.116502984,22.90206913,1.23920789,0.037997978,6.783080577,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,1 to 4,Acinetobacter baumannii,3.026769675,0.079276252,16.36710203,0.936944383,0.024173609,4.722874101,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,5 to 9,Acinetobacter baumannii,2.686553184,0.066351252,16.02997214,0.842666523,0.01960243,5.325198124,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,10 to 14,Acinetobacter baumannii,2.723769112,0.075956433,17.36899271,0.854658223,0.02455686,5.660064544,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,15 to 19,Acinetobacter baumannii,5.215924588,0.138947459,33.73468135,1.628281013,0.041879145,10.32611261,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,20 to 24,Acinetobacter baumannii,5.664833704,0.157746818,34.5406482,1.7735925,0.049030614,10.91072552,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,25 to 29,Acinetobacter baumannii,4.357946608,0.125098863,26.22276699,1.370343677,0.037951422,8.035660987,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,30 to 34,Acinetobacter baumannii,5.433240376,0.155253551,31.66135284,1.709084487,0.047057986,9.623196016,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,35 to 39,Acinetobacter baumannii,7.516969648,0.218235783,44.06254061,2.367272925,0.066902556,13.51802319,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,40 to 44,Acinetobacter baumannii,10.61304078,0.312107098,58.86718879,3.339577852,0.094078212,18.42481127,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,45 to 49,Acinetobacter baumannii,16.54488109,0.48967941,92.93314609,5.207947011,0.144972991,28.87676055,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,50 to 54,Acinetobacter baumannii,33.46794874,0.700028002,191.8674774,10.54934558,0.231521037,57.72065504,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,55 to 59,Acinetobacter baumannii,47.37170345,0.932441523,277.3852465,14.92662006,0.300874473,83.68974682,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,60 to 64,Acinetobacter baumannii,66.07804732,1.290209528,390.488623,20.81764785,0.411666929,118.6307197,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,65 to 69,Acinetobacter baumannii,80.81525636,1.640177198,467.2688328,25.46143142,0.533057136,142.757027,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,70 to 74,Acinetobacter baumannii,83.62935621,2.376138678,421.2716412,26.44547957,0.758686453,139.0344505,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,75 to 79,Acinetobacter baumannii,91.8186857,2.647094709,443.07162,29.04226629,0.858465901,159.301714,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,80 to 84,Acinetobacter baumannii,81.32223609,2.493963399,390.469174,25.76158785,0.803151357,138.4460108,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,85 to 89,Acinetobacter baumannii,57.06390609,1.778450802,292.8973945,18.09582419,0.584273171,96.46636432,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,90 to 94,Acinetobacter baumannii,26.50359163,0.846581684,136.6292542,8.410997205,0.273665883,45.20064982,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,95 plus,Acinetobacter baumannii,8.506683699,0.318770569,44.99120806,2.710570649,0.10360172,14.51601636,0,0,0,0,0,0
Eastern Mediterranean,BSI,EN,Acinetobacter baumannii,1674.683279,907.9790822,2717.66929,526.3319428,276.1107741,899.9273862,0,0,0,0,0,0
Eastern Mediterranean,BSI,LN,Acinetobacter baumannii,993.6076491,622.5664106,1436.314632,312.7934833,188.4418567,481.6392106,0,0,0,0,0,0
Eastern Mediterranean,BSI,PN,Acinetobacter baumannii,504.4836619,264.4717192,847.642765,159.0629819,79.26152232,272.1832747,0,0,0,0,0,0
Eastern Mediterranean,BSI,1 to 4,Acinetobacter baumannii,183.8442241,85.11699605,332.5838671,57.72230275,25.48830145,103.9602149,0,0,0,0,0,0
Eastern Mediterranean,BSI,5 to 9,Acinetobacter baumannii,185.9653971,89.10807986,320.8597189,58.7537685,27.26395807,106.4304736,0,0,0,0,0,0
Eastern Mediterranean,BSI,10 to 14,Acinetobacter baumannii,157.3914862,79.55509391,263.9806144,49.77895527,23.86570503,85.75903026,0,0,0,0,0,0
Eastern Mediterranean,BSI,15 to 19,Acinetobacter baumannii,210.4481523,106.6410326,354.5708735,66.40144439,32.64445263,116.191089,0,0,0,0,0,0
Eastern Mediterranean,BSI,20 to 24,Acinetobacter baumannii,203.0159946,99.76064767,351.6814097,64.04492339,30.48897656,117.0663358,0,0,0,0,0,0
Eastern Mediterranean,BSI,25 to 29,Acinetobacter baumannii,194.0855906,96.93534745,331.7903579,61.25576824,29.21290316,109.8411527,0,0,0,0,0,0
Eastern Mediterranean,BSI,30 to 34,Acinetobacter baumannii,223.7535207,104.7634618,407.3468707,70.70858405,32.51080553,131.2841835,0,0,0,0,0,0
Eastern Mediterranean,BSI,35 to 39,Acinetobacter baumannii,283.8351545,131.6562474,501.7449458,89.7442205,40.56415626,168.0482903,0,0,0,0,0,0
Eastern Mediterranean,BSI,40 to 44,Acinetobacter baumannii,347.7963836,171.0406811,593.7588478,110.0221552,52.24510595,198.3011817,0,0,0,0,0,0
Eastern Mediterranean,BSI,45 to 49,Acinetobacter baumannii,508.2971396,232.2536408,896.7812309,161.1185344,71.73144786,298.2169458,0,0,0,0,0,0
Eastern Mediterranean,BSI,50 to 54,Acinetobacter baumannii,655.2387518,344.6796515,1050.149813,208.4350224,104.6571482,353.5135143,0,0,0,0,0,0
Eastern Mediterranean,BSI,55 to 59,Acinetobacter baumannii,897.6877473,484.1628202,1444.671041,285.8884278,151.633103,482.6398923,0,0,0,0,0,0
Eastern Mediterranean,BSI,60 to 64,Acinetobacter baumannii,1158.818129,628.980673,1859.395047,369.0976768,193.2877003,630.3978105,567.820883,308.2005298,911.1035732,180.8578617,94.71097313,308.8949271
Eastern Mediterranean,BSI,65 to 69,Acinetobacter baumannii,1278.332949,739.1986473,1973.242926,407.1721259,228.9949392,658.4058894,0,0,0,0,0,0
Eastern Mediterranean,BSI,70 to 74,Acinetobacter baumannii,1747.068684,869.4641633,3055.205551,556.2232953,269.3485258,984.2239478,0,0,0,0,0,0
Eastern Mediterranean,BSI,75 to 79,Acinetobacter baumannii,1573.241752,782.7114996,2733.246005,501.0830245,236.4081355,895.750927,0,0,0,0,0,0
Eastern Mediterranean,BSI,80 to 84,Acinetobacter baumannii,1372.286126,716.0759002,2311.832361,437.2418403,217.4805982,766.3611304,0,0,0,0,0,0
Eastern Mediterranean,BSI,85 to 89,Acinetobacter baumannii,992.3742759,498.6528507,1731.149122,316.1863957,151.8682253,565.8287897,0,0,0,0,0,0
Eastern Mediterranean,BSI,90 to 94,Acinetobacter baumannii,418.6040708,192.5479012,780.4481916,133.2948983,58.46408605,251.1675499,0,0,0,0,0,0
Eastern Mediterranean,BSI,95 plus,Acinetobacter baumannii,127.6312855,54.85953418,252.3274129,40.60935971,16.97202174,79.33258697,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,EN,Acinetobacter baumannii,3.169817918,1.084311261,8.031789574,1.008761378,0.334956595,2.518884608,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,LN,Acinetobacter baumannii,4.610588033,0.697093925,13.0485501,1.474465824,0.216978034,4.105221273,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,PN,Acinetobacter baumannii,13.58701161,5.575871626,28.36650812,4.32890763,1.708642599,9.347542139,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,1 to 4,Acinetobacter baumannii,8.335350042,3.682332156,16.87894641,2.649266649,1.125848021,5.391900839,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,5 to 9,Acinetobacter baumannii,12.06655321,5.618857829,24.07504829,3.833951008,1.74015469,7.841199207,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,10 to 14,Acinetobacter baumannii,13.8159545,7.091187262,25.20182036,4.392787561,2.194049679,8.14195204,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,15 to 19,Acinetobacter baumannii,14.99620823,8.572505124,26.89746241,4.765785861,2.653669278,8.689477148,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,20 to 24,Acinetobacter baumannii,16.83148191,9.73611851,30.17994566,5.35097928,2.998510612,9.55908048,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,25 to 29,Acinetobacter baumannii,17.03505545,11.14629302,25.87964187,5.412140035,3.353286033,8.459232856,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,30 to 34,Acinetobacter baumannii,19.39870601,12.81915209,29.92458417,6.164749451,3.80239529,9.626908984,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,35 to 39,Acinetobacter baumannii,24.25826538,15.97142444,36.93906993,7.706242551,4.809070617,12.03622164,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,40 to 44,Acinetobacter baumannii,27.47673727,18.66458383,39.72238839,8.731805093,5.523531351,13.16108228,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,45 to 49,Acinetobacter baumannii,27.92300211,18.43103965,41.86071603,8.873889532,5.605612438,13.68441297,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,50 to 54,Acinetobacter baumannii,28.798881,18.79659623,42.31728234,9.162011848,5.786610521,13.79685872,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,55 to 59,Acinetobacter baumannii,35.0234901,21.24574146,53.26040321,11.15323173,6.513506983,17.20466965,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,60 to 64,Acinetobacter baumannii,42.59054635,27.09829085,63.06119322,13.57050231,7.959370269,20.78504364,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,65 to 69,Acinetobacter baumannii,45.95923566,29.4785824,67.01745315,14.64539671,8.892076351,22.17745292,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,70 to 74,Acinetobacter baumannii,62.25793597,39.02151602,93.52307297,19.83016038,12.02772754,30.47727389,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,75 to 79,Acinetobacter baumannii,60.4075106,38.41050155,90.80156874,19.24626367,11.56772588,30.00707098,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,80 to 84,Acinetobacter baumannii,58.7231893,39.10501942,85.85456898,18.71248523,11.98173406,28.37652557,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,85 to 89,Acinetobacter baumannii,37.46998952,25.67252987,53.64228337,11.95590473,7.606118964,18.30105257,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,90 to 94,Acinetobacter baumannii,16.71817001,10.7536845,24.64005489,5.324689691,3.187729915,8.131453418,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,95 plus,Acinetobacter baumannii,4.842407073,2.933443092,7.692569113,1.542753013,0.86807596,2.63707177,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,EN,Acinetobacter baumannii,665.4676629,317.3507484,1306.652627,209.0857856,95.28658722,431.3120421,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,LN,Acinetobacter baumannii,213.8689779,106.5973102,406.485933,67.20785175,31.9364033,133.7528182,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,PN,Acinetobacter baumannii,570.6875071,314.7485933,990.2282636,177.9024781,93.63055606,326.2799574,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,1 to 4,Acinetobacter baumannii,292.3703541,158.8456323,495.9967135,90.60807908,47.25091454,163.7165799,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,5 to 9,Acinetobacter baumannii,212.3675443,119.7338284,361.635288,66.61839514,34.92701248,115.7476118,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,10 to 14,Acinetobacter baumannii,131.938212,75.77462188,214.2507362,41.41145742,22.59724026,68.28481681,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,15 to 19,Acinetobacter baumannii,147.496756,74.41601843,254.890945,46.3494445,22.56176415,82.990079,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,20 to 24,Acinetobacter baumannii,127.9241596,62.62253943,226.5756015,40.2720456,18.74900801,73.71726928,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,25 to 29,Acinetobacter baumannii,103.8646339,54.02104342,182.7568702,32.76315244,16.38280722,58.30569418,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,30 to 34,Acinetobacter baumannii,119.9884864,60.41842372,216.7699361,37.88146089,18.32665244,70.41933376,0,0,0,0,0,0
