WHO_region,Disease_presentation,Age_group,Pathogen,associated with susceptible (mean),associated with susceptible (lower),associated with susceptible (upper),associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-susceptible (mean),vaccine avertable-susceptible (lower),vaccine avertable-susceptible (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Africa,LRI and thorax infections,35 to 39,Acinetobacter baumannii,24.2995302432471,14.5075504995609,39.6063437435682,318.187176740918,195.636688743066,506.780078659562,94.7227756680315,55.4871120325088,157.211206665838,11.9067698191911,7.10869974478484,19.4071084343484,155.91171660305,95.8619774841023,248.322238543185,46.4141600773354,27.1886848959293,77.0334912662606
Africa,LRI and thorax infections,40 to 44,Acinetobacter baumannii,33.8714717432416,20.0192380700615,54.1303055331577,431.586962317268,265.411695873513,685.543696729622,128.215140193763,75.062834975645,207.520048388493,16.5970211541884,9.80942665433013,26.5238497112473,211.477611535461,130.051730978021,335.916411397515,62.8254186949439,36.7807891380661,101.684823710362
Africa,LRI and thorax infections,45 to 49,Acinetobacter baumannii,50.2217666522759,28.3811101972141,83.0941697923827,626.610156853803,370.329136233225,1032.20456992859,185.909714602236,104.502949766985,312.995226015581,24.6086656596152,13.9067439966349,40.7161431982675,307.038976858363,181.46127675428,505.780239265009,91.0957601550956,51.2064453858227,153.367660747635
Africa,LRI and thorax infections,50 to 54,Acinetobacter baumannii,86.8830819432586,51.2595469170412,139.382085717524,1082.15079714769,659.591937506476,1729.49845729126,321.147709315456,182.810311888709,521.406706136923,42.5727101521967,25.1171779893502,68.2972220015868,530.253890602368,323.200049378173,847.454244072717,157.362377564573,89.5770528254674,255.489286007092
Africa,LRI and thorax infections,55 to 59,Acinetobacter baumannii,124.609707515261,67.7185598125968,204.237046489289,1556.9949419826,851.795728357369,2511.50663483818,462.20639953773,248.583078734342,757.411437022046,61.0587566824779,33.1820943081724,100.076152779752,762.927521571474,417.379906895111,1230.63825107071,226.481135773488,121.805708579828,371.131604140803
Africa,LRI and thorax infections,60 to 64,Acinetobacter baumannii,176.121405658063,97.1407839727674,284.042982390298,2229.41136160029,1240.8471095882,3549.24984508399,662.420795674086,362.395645984075,1070.44571330965,86.2994887724509,47.598984146656,139.181061371246,1092.41156718414,608.015083698218,1739.13242409116,324.586189880302,177.573866532197,524.518399521729
Africa,LRI and thorax infections,65 to 69,Acinetobacter baumannii,216.173563273867,124.560756509221,331.698540305057,2748.53787736311,1604.79718388992,4171.16860110558,817.224013109705,469.83546798211,1280.64018575057,105.925046004195,61.0347706895183,162.532284749478,1346.78355990792,786.350620106061,2043.87261454173,400.439766423755,230.219379311234,627.513691017779
Africa,LRI and thorax infections,70 to 74,Acinetobacter baumannii,264.622066630034,137.257781666084,448.406004175174,3347.77191751911,1751.96119440128,5600.34783928586,994.190942607784,500.466371135633,1664.44730819832,129.664812648717,67.2563130163812,219.718942045835,1640.40823958436,858.460985256627,2744.17044125007,487.153561877814,245.22852185646,815.579181017177
Africa,LRI and thorax infections,75 to 79,Acinetobacter baumannii,286.164371681651,160.506531984403,458.679070504796,3630.94870549158,2045.17999799348,5650.5277141216,1078.84541634073,580.534046889774,1732.54633626251,140.220542124009,78.6482006723575,224.75274454735,1779.16486569087,1002.13819901681,2768.75857991958,528.634254006958,284.461682975989,848.94770476863
Africa,LRI and thorax infections,80 to 84,Acinetobacter baumannii,248.286805596297,146.690697659172,385.42288478259,3239.79904416536,1930.2188733271,4857.96898229023,964.70263016479,559.77635823248,1494.74790114075,121.660534742186,71.8784418529943,188.857213543469,1587.50153164103,945.807247930279,2380.40480132221,472.704288780747,274.290415533915,732.426471558967
Africa,LRI and thorax infections,85 to 89,Acinetobacter baumannii,165.048282450418,93.2969248383567,262.753644441742,2236.91456886894,1290.62717914771,3528.69580447598,667.645093041843,368.482836984144,1055.51329900967,80.8736584007048,45.7154931707948,128.749285776454,1096.08813874578,632.407317782378,1729.06094419323,327.146095590503,180.556590122231,517.201516514738
Africa,LRI and thorax infections,90 to 94,Acinetobacter baumannii,77.3318102682447,41.1654189990379,129.189106576938,1014.87657139887,558.954363971429,1677.59644481572,302.278198865513,159.501215807478,504.190987603815,37.8925870314399,20.1710553095286,63.3026622226996,497.289519985446,273.887638346,822.022257959703,148.116317444101,78.1555957456642,247.053583925869
Africa,LRI and thorax infections,95 plus,Acinetobacter baumannii,25.3615587694249,12.2310599996946,46.0519147775658,317.902689611717,162.189531476779,565.570599887983,94.421116887628,46.139630638153,166.440743954574,12.4271637970182,5.99321939985035,22.5654382410072,155.772317909741,79.4728704236217,277.129593945112,46.2663472749377,22.608419012695,81.5559645377413
Africa,UTI,EN,Acinetobacter baumannii,0.41982254978107,0.0830024938414665,1.33049393917861,4.75411693929533,0.946207362013453,15.0263886196534,1.39844195480048,0.276116169471108,4.51733519971586,0.205713049392724,0.0406712219823186,0.651942030197519,2.32951730025471,0.463641607386592,7.36293042363016,0.685236557852235,0.135296923040843,2.21349424786077
Africa,UTI,LN,Acinetobacter baumannii,0.263072530150164,0.0596442665378902,0.817931724842449,3.0754201165252,0.709652289597218,9.65471151561262,0.907064078141069,0.208579520839175,2.76885990057452,0.12890553977358,0.0292256906035662,0.4007865451728,1.50695585709735,0.347729621902637,4.73080864265018,0.444461398289124,0.102203965211196,1.35674135128151
Africa,UTI,PN,Acinetobacter baumannii,0.794639601833695,0.251497455429242,2.01725846729859,9.13506801761964,2.88362441521168,23.015986237674,2.6982502501469,0.849656154039671,6.95164513879016,0.389373404898511,0.123233753160329,0.988456648976309,4.47618332863362,1.41297596345372,11.2778332564603,1.32214262257198,0.416331515479439,3.40630611800718
Africa,UTI,1 to 4,Acinetobacter baumannii,0.761528234307814,0.184412105253479,2.1455025345502,8.32239543594091,2.11004344529668,23.0768888769143,2.43941969818158,0.621960942466768,6.64208565416342,0.373148834810829,0.0903619315742047,1.0512962419296,4.07797376361105,1.03392128819537,11.307675549688,1.19531565210897,0.304760861808716,3.25462197054008
Africa,UTI,5 to 9,Acinetobacter baumannii,0.200649884513732,0.0706786701862011,0.480844641287411,2.47841793236445,0.864002957711098,5.89310972732298,0.734100518470601,0.244582074701617,1.80130529782764,0.0983184434117287,0.0346325483912385,0.235613874230831,1.21442478685858,0.423361449278438,2.88762376638826,0.359709254050594,0.119845216603792,0.882639595935544
Africa,UTI,10 to 14,Acinetobacter baumannii,0.14520717322979,0.0543711195503835,0.33526823943337,1.83017965486062,0.703020560664535,4.18417631276942,0.543235915014817,0.19610312263473,1.30345623057655,0.0711515148825971,0.0266418485796879,0.164281437322351,0.896788030881704,0.344480074725622,2.05024639325702,0.26618559835726,0.0960905300910177,0.638693552982509
Africa,UTI,15 to 19,Acinetobacter baumannii,0.33188778834254,0.13824466411285,0.701313327826212,4.12787717453052,1.745288754886,8.58911975117697,1.22462178584626,0.510728661427837,2.76857030690306,0.162625016287845,0.0677398854152965,0.343643530634844,2.02265981551995,0.85519148989414,4.20866867807671,0.600064675064667,0.25025704409964,1.3565994503825
Africa,UTI,20 to 24,Acinetobacter baumannii,0.357631181900965,0.205655699449781,0.628924037178422,4.69661440501035,2.71724998664877,8.31575421144478,1.40101592279039,0.756933778260156,2.55864166984302,0.175239279131473,0.100771292730393,0.308172778217427,2.30134105845507,1.3314524934579,4.07471956360794,0.686497802167291,0.370897551347476,1.25373441822308
Africa,UTI,25 to 29,Acinetobacter baumannii,0.170205764600124,0.0672373821675158,0.370527887964511,2.74069031336331,1.05489476826846,5.92105877080043,0.828923222384284,0.308581523281315,1.86582000078404,0.0834008246540607,0.0329463172620827,0.18155866510261,1.34293825354802,0.516898436451545,2.90131879769221,0.406172378968299,0.151204946407844,0.914251800384179
Africa,UTI,30 to 34,Acinetobacter baumannii,0.23808477888734,0.111889715554141,0.463147155448841,4.00827936571454,1.83971876606685,8.19534954527367,1.21716869766269,0.53085809191177,2.54761261000997,0.116661541654797,0.0548259606215291,0.226942106169932,1.96405688920012,0.901462195372756,4.0157212771841,0.596412661854718,0.260120465036767,1.24833017890489
Africa,UTI,35 to 39,Acinetobacter baumannii,0.280652619620947,0.126356425917409,0.560601490629486,4.79584947764921,2.05501189141188,9.67880656235859,1.45773933468901,0.604755945940379,3.07136191748872,0.137519783614264,0.0619146486995304,0.274694730408448,2.34996624404811,1.00695582679182,4.74261521555571,0.714292273997615,0.296330413510786,1.50496733956947
Africa,UTI,40 to 44,Acinetobacter baumannii,0.871018653799971,0.385855247725045,1.70832190376112,13.4819327584341,6.20384563972743,25.7282979463229,4.06873033222482,1.74438746565355,7.74752795975971,0.426799140361986,0.189069071385272,0.837077732842949,6.60614705163271,3.03988436346644,12.6068659936982,1.99367786279016,0.854749858170239,3.79628870028226
Africa,UTI,45 to 49,Acinetobacter baumannii,1.50965178061429,0.664949315791811,2.85555364390625,22.3037188756864,10.1700778588824,42.416484213257,6.71040601950286,2.88922275887875,12.7255216285093,0.739729372501002,0.325825164737987,1.39922128551406,10.9288222490863,4.98333815085238,20.7840772644959,3.2880989495564,1.41571915185059,6.23550559796956
Africa,UTI,50 to 54,Acinetobacter baumannii,3.00167384612818,1.52655285267386,5.3754993827289,43.8336151184591,22.5457183394803,77.1640667882198,13.1901444451397,6.29165013489316,23.0952617517072,1.47082018460281,0.748010897810191,2.63399469753716,21.478471408045,11.0474019863453,37.8103927262277,6.46317077811845,3.08290856609765,11.3166782583365
Africa,UTI,55 to 59,Acinetobacter baumannii,4.00374566430963,1.45079446782297,8.12026684307636,59.9159456763466,21.7285388299108,116.785111789919,18.0558313506385,6.22339263171558,36.6023100294107,1.96183537551172,0.710889289233255,3.97893075310742,29.3588133814098,10.6469840266563,57.2247047770603,8.84735736181286,3.04946238954063,17.9351319144112
Africa,UTI,60 to 64,Acinetobacter baumannii,5.78670304468202,2.11484332581303,11.3951428365108,86.8742182630957,31.9302599212469,165.732385236553,26.1766943234007,9.29899511319949,52.4344956593434,2.83548449189419,1.03627322964838,5.58361998989029,42.5683669489169,15.645827361411,81.208868765911,12.8265802184663,4.55650760546775,25.6929028730783
Africa,UTI,65 to 69,Acinetobacter baumannii,6.93336613397698,2.69407511377839,13.2883810387953,105.481952375584,41.329665145071,196.813927486686,31.8180890766521,11.9645609813355,62.8415870680514,3.39734940564872,1.32009680575141,6.5113067090097,51.6861566640362,20.2515359210848,96.4388244684761,15.5908636475595,5.8626348808544,30.7923776633452
Africa,UTI,70 to 74,Acinetobacter baumannii,2.3977282927841,0.920338134658528,4.87391944018438,36.5329123248993,13.9641211514185,71.0548411091999,11.0126929299946,3.99823644002354,22.0188810788263,1.17488686346421,0.450965685982679,2.38822052569035,17.9011270392007,6.84241936419506,34.8168721435079,5.39621953569735,1.95913585561153,10.7892517286249
Africa,UTI,75 to 79,Acinetobacter baumannii,2.76251410207725,1.10444438568792,5.26341530610032,42.5120704427519,16.8417593940588,77.7362160089531,12.8319900443246,4.93970671557402,23.9248925954606,1.35363191001785,0.541177748987081,2.57907349998916,20.8309145169484,8.25246210308881,38.090745844387,6.28767512171905,2.42045629063127,11.7231973717757
Africa,UTI,80 to 84,Acinetobacter baumannii,2.59087674753142,1.10369095114803,4.76854378279428,42.4219850955807,17.8721594821906,76.1487099902888,12.8569887257774,5.26019369384186,23.0828257816836,1.2695296062904,0.540808566062535,2.3365864535692,20.7867726968345,8.75735814627339,37.3128678952415,6.29992447563093,2.57749490998251,11.310584633025
Africa,UTI,85 to 89,Acinetobacter baumannii,1.82267806270084,0.70882860318963,3.61351791972521,33.4768026686871,13.1167454525608,62.8879758517561,10.2125536927577,3.8800510390624,19.1070937079233,0.893112250723411,0.347326015562919,1.77062378066535,16.4036333076567,6.42720527175479,30.8151081673605,5.00415130945127,1.90122500914058,9.36247591688242
Africa,UTI,90 to 94,Acinetobacter baumannii,0.926129684098779,0.349165104674007,1.91908042793168,14.5476898926056,5.5879967108529,28.3603805048086,4.39859360268598,1.63252692527609,8.77346374851727,0.453803545208402,0.171090901290263,0.940349409686523,7.12836804737674,2.73811838831792,13.8965864473562,2.15531086531613,0.799938193385284,4.29899723677346
Africa,UTI,95 plus,Acinetobacter baumannii,0.375730293160269,0.130429269546278,0.815713959964083,5.17976190100268,1.86855020834805,11.0312543075199,1.55333320483633,0.521569070458056,3.25509134789863,0.184107843648532,0.0639103420776762,0.399699840382401,2.53808333149131,0.915589602090544,5.40531461068475,0.761133270369802,0.255568844524447,1.59499476047033
Americas,BSI,EN,Acinetobacter baumannii,26.8518538103375,16.3247652296956,41.1995223439134,662.969964551434,426.29577188038,970.692484949884,210.151960820925,127.808943909416,324.170307065225,13.1574083670654,7.99913496255084,20.1877659485176,324.855282630203,208.884928221386,475.639317625443,102.974460802253,62.6263825156138,158.84345046196
Americas,BSI,LN,Acinetobacter baumannii,16.9771437611815,10.8510970509375,24.0686154387163,432.9262794655,286.070730309524,603.263501823267,137.511052170188,87.4217129043229,204.715835133411,8.31880044297894,5.31703755495937,11.793621564971,212.133876938095,140.174657851667,295.599115893401,67.3804155633921,42.8366393231182,100.310759215371
Americas,BSI,PN,Acinetobacter baumannii,13.0920009141392,6.8790382030055,21.6971652499163,358.78703463977,200.880120288967,576.150291973866,113.923438992868,61.5528070968391,187.886883980435,6.41508044792821,3.37072871947269,10.631610972459,175.805646973487,98.4312589415938,282.313643067194,55.8224851065053,30.1608754774512,92.0645731504131
Americas,BSI,1 to 4,Acinetobacter baumannii,3.85024798391975,1.71089610141683,7.08842245901155,77.6741294665237,33.9479663315904,143.80432779437,24.5429663421859,10.2111536704118,46.3861463351073,1.88662151212068,0.838339089694247,3.47332700491566,38.0603234385966,16.6345035024793,70.4641206192413,12.0260535076711,5.00346529850178,22.7292117042026
Americas,BSI,5 to 9,Acinetobacter baumannii,3.57360841774257,1.63315911049791,6.43269386601184,77.6061484996603,36.2333634029962,133.010367422102,24.5785613545993,11.348720020597,43.7974432301112,1.75106812469386,0.800247964143976,3.1520199943458,38.0270127648335,17.7543480674681,65.17508003683,12.0434950637537,5.56087281009253,21.4607471827545
Americas,BSI,10 to 14,Acinetobacter baumannii,3.56794072389307,1.74230477315479,6.15568155829681,78.4006123564294,39.0691093107395,128.41522188496,24.8523708085094,11.9265955238653,42.5765140538349,1.7482909547076,0.853729338845847,3.01628396356544,38.4163000546504,19.1438635622624,62.9234587236304,12.1776616961696,5.844031806694,20.8624918863791
Americas,BSI,15 to 19,Acinetobacter baumannii,5.9902207075998,2.8628448104767,10.6536796138047,127.952293657144,61.3024727473964,219.038559984217,40.5629367850734,18.9229272331598,71.8607318635037,2.9352081467239,1.40279395713358,5.2203030107643,62.6966238920006,30.0382116462242,107.328894392266,19.875839024686,9.2722343442483,35.2117586131168
