WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis,HBG,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,a,x,y
Africa,BSI,35 to 39,Group A Streptococcus,14000,8000,23000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,35 to 39,Klebsiella pneumoniae,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,35 to 39,Non-typhoidal Salmonella,18000,10000,27000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,BSI,35 to 39,Pseudomonas aeruginosa,8000,5000,13000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,35 to 39,Salmonella Typhi,12000,7000,19000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,BSI,35 to 39,Staphylococcus aureus,4000,2000,7000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,BSI,35 to 39,Streptococcus pneumoniae,4000,2000,7000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,BSI,40 to 44,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,40 to 44,Enterococcus faecium,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,40 to 44,Escherichia coli,1000,1000,2000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,40 to 44,Group A Streptococcus,15000,9000,25000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,40 to 44,Klebsiella pneumoniae,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,40 to 44,Non-typhoidal Salmonella,19000,11000,30000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,BSI,40 to 44,Pseudomonas aeruginosa,9000,5000,15000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,40 to 44,Salmonella Typhi,12000,7000,20000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,BSI,40 to 44,Staphylococcus aureus,4000,2000,7000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,BSI,40 to 44,Streptococcus pneumoniae,5000,2000,7000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,BSI,45 to 49,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,45 to 49,Enterococcus faecium,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,45 to 49,Escherichia coli,1000,1000,2000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,45 to 49,Group A Streptococcus,17000,9000,28000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,45 to 49,Klebsiella pneumoniae,2000,1000,4000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,45 to 49,Non-typhoidal Salmonella,21000,11000,33000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,BSI,45 to 49,Pseudomonas aeruginosa,10000,5000,16000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,45 to 49,Salmonella Typhi,13000,7000,22000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,BSI,45 to 49,Staphylococcus aureus,5000,3000,8000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,BSI,45 to 49,Streptococcus pneumoniae,5000,3000,8000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,BSI,50 to 54,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,50 to 54,Enterococcus faecium,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,50 to 54,Escherichia coli,2000,1000,4000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,50 to 54,Group A Streptococcus,4000,2000,6000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,50 to 54,Klebsiella pneumoniae,4000,2000,6000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,50 to 54,Non-typhoidal Salmonella,16000,9000,26000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,BSI,50 to 54,Pseudomonas aeruginosa,12000,6000,19000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,50 to 54,Salmonella Typhi,4000,2000,6000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,BSI,50 to 54,Staphylococcus aureus,6000,3000,10000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,BSI,50 to 54,Streptococcus pneumoniae,5000,2000,8000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,BSI,55 to 59,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,55 to 59,Enterococcus faecium,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,55 to 59,Escherichia coli,2000,1000,4000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,55 to 59,Group A Streptococcus,4000,2000,6000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,55 to 59,Klebsiella pneumoniae,4000,2000,6000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,55 to 59,Non-typhoidal Salmonella,17000,10000,28000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,BSI,55 to 59,Pseudomonas aeruginosa,12000,7000,20000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,55 to 59,Salmonella Typhi,4000,2000,7000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,BSI,55 to 59,Staphylococcus aureus,6000,3000,10000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,BSI,55 to 59,Streptococcus pneumoniae,5000,3000,8000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,BSI,60 to 64,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,60 to 64,Enterococcus faecium,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,60 to 64,Escherichia coli,2000,1000,4000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,60 to 64,Group A Streptococcus,4000,2000,7000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,60 to 64,Klebsiella pneumoniae,4000,2000,6000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,60 to 64,Non-typhoidal Salmonella,18000,10000,29000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,BSI,60 to 64,Pseudomonas aeruginosa,13000,7000,21000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,60 to 64,Salmonella Typhi,4000,2000,7000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,BSI,60 to 64,Staphylococcus aureus,6000,4000,11000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,BSI,60 to 64,Streptococcus pneumoniae,5000,3000,8000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,BSI,65 to 69,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,65 to 69,Enterococcus faecium,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,65 to 69,Escherichia coli,2000,1000,4000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,65 to 69,Group A Streptococcus,4000,2000,6000,0.7,0.7,5 years,All,6 weeks,6 weeks,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,65 to 69,Klebsiella pneumoniae,4000,2000,6000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,65 to 69,Non-typhoidal Salmonella,17000,10000,28000,0.8,0.7,5 years,All,6 weeks & 9 months,6 weeks & 9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.454586643328185,0.896234842054283,0.887461393139338
Africa,BSI,65 to 69,Pseudomonas aeruginosa,13000,7000,20000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,65 to 69,Salmonella Typhi,4000,2000,7000,0.85,0.7,15 years,All,9 months,9 months,Yes,,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.426275343949878,0.890100609469241,0.877917832274212
Africa,BSI,65 to 69,Staphylococcus aureus,6000,4000,10000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.567831840841413,0.915173760017496,0.914268908328298
Africa,BSI,65 to 69,Streptococcus pneumoniae,5000,3000,8000,0.58,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.579156360592735,0.916694232900868,0.916263571008665
Africa,BSI,70 to 74,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
Africa,BSI,70 to 74,Enterococcus faecium,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,65 years,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.511209242084799,0.906655252716501,0.902677436917551
