WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis
Africa,BSI,50 to 54,Acinetobacter baumannii,14000,8000,23000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,50 to 54,Enterococcus faecium,11000,6000,17000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,50 to 54,Escherichia coli,28000,15000,45000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,50 to 54,Group A Streptococcus,1000,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,50 to 54,Klebsiella pneumoniae,47000,26000,75000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,50 to 54,Non-typhoidal Salmonella,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,50 to 54,Pseudomonas aeruginosa,16000,9000,25000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,50 to 54,Salmonella Typhi,9000,5000,15000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,50 to 54,Staphylococcus aureus,17000,9000,26000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,50 to 54,Streptococcus pneumoniae,18000,10000,28000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,55 to 59,Acinetobacter baumannii,15000,8000,24000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,55 to 59,Enterococcus faecium,11000,6000,18000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,55 to 59,Escherichia coli,29000,16000,46000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,55 to 59,Group A Streptococcus,1000,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,55 to 59,Klebsiella pneumoniae,50000,28000,80000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,55 to 59,Non-typhoidal Salmonella,0,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,55 to 59,Pseudomonas aeruginosa,17000,9000,27000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,55 to 59,Salmonella Typhi,9000,5000,16000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,55 to 59,Staphylococcus aureus,17000,10000,27000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,55 to 59,Streptococcus pneumoniae,19000,11000,30000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,60 to 64,Acinetobacter baumannii,16000,8000,26000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,60 to 64,Enterococcus faecium,12000,7000,20000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,60 to 64,Escherichia coli,30000,17000,49000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,60 to 64,Group A Streptococcus,1000,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,60 to 64,Klebsiella pneumoniae,52000,29000,85000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,60 to 64,Non-typhoidal Salmonella,0,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,60 to 64,Pseudomonas aeruginosa,17000,9000,29000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,60 to 64,Salmonella Typhi,10000,5000,17000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,60 to 64,Staphylococcus aureus,18000,10000,29000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,60 to 64,Streptococcus pneumoniae,20000,11000,33000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,65 to 69,Acinetobacter baumannii,15000,9000,24000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,65 to 69,Enterococcus faecium,12000,7000,18000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,65 to 69,Escherichia coli,30000,17000,46000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,65 to 69,Group A Streptococcus,1000,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,65 to 69,Klebsiella pneumoniae,51000,29000,79000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,65 to 69,Non-typhoidal Salmonella,0,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,65 to 69,Pseudomonas aeruginosa,17000,10000,27000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,65 to 69,Salmonella Typhi,10000,5000,16000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,65 to 69,Staphylococcus aureus,17000,10000,27000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,65 to 69,Streptococcus pneumoniae,19000,11000,30000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,70 to 74,Acinetobacter baumannii,17000,8000,31000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,70 to 74,Enterococcus faecium,7000,3000,12000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,70 to 74,Escherichia coli,37000,18000,65000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,70 to 74,Group A Streptococcus,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,70 to 74,Klebsiella pneumoniae,48000,23000,83000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,70 to 74,Non-typhoidal Salmonella,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,70 to 74,Pseudomonas aeruginosa,14000,7000,25000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,70 to 74,Salmonella Typhi,5000,2000,9000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,70 to 74,Staphylococcus aureus,15000,7000,26000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,70 to 74,Streptococcus pneumoniae,12000,6000,21000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,75 to 79,Acinetobacter baumannii,14000,7000,25000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,75 to 79,Enterococcus faecium,6000,3000,10000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,75 to 79,Escherichia coli,30000,15000,52000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,75 to 79,Group A Streptococcus,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,75 to 79,Klebsiella pneumoniae,39000,19000,67000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,75 to 79,Non-typhoidal Salmonella,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,75 to 79,Pseudomonas aeruginosa,12000,5000,20000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,75 to 79,Salmonella Typhi,4000,2000,7000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,75 to 79,Staphylococcus aureus,12000,6000,22000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,75 to 79,Streptococcus pneumoniae,10000,5000,17000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,80 to 84,Acinetobacter baumannii,9000,5000,16000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,80 to 84,Enterococcus faecium,4000,2000,7000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,80 to 84,Escherichia coli,20000,10000,34000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,80 to 84,Group A Streptococcus,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,80 to 84,Klebsiella pneumoniae,25000,13000,43000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,80 to 84,Non-typhoidal Salmonella,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,80 to 84,Pseudomonas aeruginosa,8000,4000,13000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,80 to 84,Salmonella Typhi,3000,1000,5000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,80 to 84,Staphylococcus aureus,8000,4000,14000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,80 to 84,Streptococcus pneumoniae,6000,3000,11000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,85 to 89,Acinetobacter baumannii,5000,3000,9000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,85 to 89,Enterococcus faecium,2000,1000,4000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,85 to 89,Escherichia coli,11000,5000,19000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,85 to 89,Group A Streptococcus,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,85 to 89,Klebsiella pneumoniae,13000,7000,23000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,85 to 89,Non-typhoidal Salmonella,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,85 to 89,Pseudomonas aeruginosa,4000,2000,7000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,85 to 89,Salmonella Typhi,1000,1000,2000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,85 to 89,Staphylococcus aureus,5000,2000,8000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,85 to 89,Streptococcus pneumoniae,3000,2000,6000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,90 to 94,Acinetobacter baumannii,2000,1000,3000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,90 to 94,Enterococcus faecium,1000,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,90 to 94,Escherichia coli,4000,2000,6000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,90 to 94,Group A Streptococcus,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,90 to 94,Klebsiella pneumoniae,4000,2000,8000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,90 to 94,Non-typhoidal Salmonella,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.8,0.7,5 years,All,4 week (effective at 6 week),under 5,Yes
Africa,BSI,90 to 94,Pseudomonas aeruginosa,1000,1000,3000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,1 year,"BSI, LRI and thorax infections",60 year,60 years and above,Yes
Africa,BSI,90 to 94,Salmonella Typhi,0,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.85,0.7,20 years,All,9 month,below 35,Yes
Africa,BSI,90 to 94,Staphylococcus aureus,1000,1000,3000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.6,0.7,2 years,All,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
Africa,BSI,90 to 94,Streptococcus pneumoniae,1000,1000,2000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.9,2 years,"BSI, CNS infections, Cardiac infections, LRI",10 week (effective at 12 week),under 5,Yes
Africa,BSI,95 plus,Acinetobacter baumannii,0,0,1000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,BSI,60 year,60 years and above,Yes
Africa,BSI,95 plus,Enterococcus faecium,0,0,0,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,5 years,All,60 year,60 years and above,Yes
Africa,BSI,95 plus,Escherichia coli,1000,0,2000,0.734563443329044,0.73119476863631,0.732250145196379,0.725805938162034,0.7,0.7,2 years,UTI,"4 week (effective at 6 week), 60 year","under 5, 60 years and above",Yes
