WHO_region,Disease_presentation,Age_group,Pathogen,Susceptible_mean,Susceptible_lower,Susceptible_upper,associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Americas,LRI and thorax infections,75 to 79,Acinetobacter baumannii,2000,1000,3000,33000,17000,55000,10000,5000,18000,16170,8330,26950,4900,2450,8820
Americas,LRI and thorax infections,80 to 84,Acinetobacter baumannii,1000,1000,2000,27000,15000,42000,8000,4000,13000,13230,7350,20580,3920,1960,6370
Americas,LRI and thorax infections,85 to 89,Acinetobacter baumannii,1000,1000,2000,18000,10000,29000,6000,3000,9000,8820,4900,14210,2940,1470,4410
Americas,LRI and thorax infections,90 to 94,Acinetobacter baumannii,1000,0,1000,9000,5000,15000,3000,1000,5000,4410,2450,7350,1470,490,2450
Americas,LRI and thorax infections,95 plus,Acinetobacter baumannii,0,0,0,3000,2000,6000,1000,1000,2000,1470,980,2940,490,490,980
Americas,UTI,EN,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Americas,UTI,LN,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Americas,UTI,PN,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Americas,UTI,1 to 4,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Americas,UTI,5 to 9,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Americas,UTI,10 to 14,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Americas,UTI,15 to 19,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Americas,UTI,20 to 24,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Americas,UTI,25 to 29,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Americas,UTI,30 to 34,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Americas,UTI,35 to 39,Acinetobacter baumannii,0,0,0,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Americas,UTI,40 to 44,Acinetobacter baumannii,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Americas,UTI,45 to 49,Acinetobacter baumannii,0,0,0,3000,1000,6000,1000,0,2000,1470,490,2940,490,0,980
Americas,UTI,50 to 54,Acinetobacter baumannii,0,0,1000,6000,3000,11000,2000,1000,4000,2940,1470,5390,980,490,1960
Americas,UTI,55 to 59,Acinetobacter baumannii,1000,0,1000,8000,3000,16000,3000,1000,5000,3920,1470,7840,1470,490,2450
Americas,UTI,60 to 64,Acinetobacter baumannii,1000,0,1000,10000,4000,19000,3000,1000,6000,4900,1960,9310,1470,490,2940
Americas,UTI,65 to 69,Acinetobacter baumannii,1000,0,1000,10000,4000,18000,3000,1000,6000,4900,1960,8820,1470,490,2940
Americas,UTI,70 to 74,Acinetobacter baumannii,0,0,0,3000,1000,6000,1000,0,2000,1470,490,2940,490,0,980
Americas,UTI,75 to 79,Acinetobacter baumannii,0,0,0,3000,1000,5000,1000,0,2000,1470,490,2450,490,0,980
Americas,UTI,80 to 84,Acinetobacter baumannii,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Americas,UTI,85 to 89,Acinetobacter baumannii,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Americas,UTI,90 to 94,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Americas,UTI,95 plus,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,Bacterial skin infections,EN,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,Bacterial skin infections,LN,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,PN,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Eastern Mediterranean,Bacterial skin infections,1 to 4,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,0,0,0,980,0,0,0
Eastern Mediterranean,Bacterial skin infections,5 to 9,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Eastern Mediterranean,Bacterial skin infections,10 to 14,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,0,0,0,980,0,0,0
Eastern Mediterranean,Bacterial skin infections,15 to 19,Acinetobacter baumannii,0,0,0,0,0,3000,0,0,1000,0,0,1470,0,0,490
Eastern Mediterranean,Bacterial skin infections,20 to 24,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Eastern Mediterranean,Bacterial skin infections,25 to 29,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Eastern Mediterranean,Bacterial skin infections,30 to 34,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Eastern Mediterranean,Bacterial skin infections,35 to 39,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Eastern Mediterranean,Bacterial skin infections,40 to 44,Acinetobacter baumannii,0,0,0,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Eastern Mediterranean,Bacterial skin infections,45 to 49,Acinetobacter baumannii,0,0,0,1000,0,4000,0,0,1000,490,0,1960,0,0,490
Eastern Mediterranean,Bacterial skin infections,50 to 54,Acinetobacter baumannii,0,0,0,1000,0,7000,0,0,2000,490,0,3430,0,0,980
Eastern Mediterranean,Bacterial skin infections,55 to 59,Acinetobacter baumannii,0,0,0,2000,0,9000,0,0,3000,980,0,4410,0,0,1470
Eastern Mediterranean,Bacterial skin infections,60 to 64,Acinetobacter baumannii,0,0,0,2000,0,11000,1000,0,3000,980,0,5390,490,0,1470
Eastern Mediterranean,Bacterial skin infections,65 to 69,Acinetobacter baumannii,0,0,0,2000,0,11000,1000,0,3000,980,0,5390,490,0,1470
Eastern Mediterranean,Bacterial skin infections,70 to 74,Acinetobacter baumannii,0,0,0,2000,0,8000,1000,0,3000,980,0,3920,490,0,1470
Eastern Mediterranean,Bacterial skin infections,75 to 79,Acinetobacter baumannii,0,0,0,1000,0,7000,0,0,2000,490,0,3430,0,0,980
Eastern Mediterranean,Bacterial skin infections,80 to 84,Acinetobacter baumannii,0,0,0,1000,0,5000,0,0,2000,490,0,2450,0,0,980
Eastern Mediterranean,Bacterial skin infections,85 to 89,Acinetobacter baumannii,0,0,0,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Eastern Mediterranean,Bacterial skin infections,90 to 94,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,Bacterial skin infections,95 plus,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,BSI,EN,Acinetobacter baumannii,4000,2000,6000,149000,81000,242000,47000,25000,80000,73010,39690,118580,23030,12250,39200
Eastern Mediterranean,BSI,LN,Acinetobacter baumannii,2000,1000,3000,88000,55000,128000,28000,17000,43000,43120,26950,62720,13720,8330,21070
Eastern Mediterranean,BSI,PN,Acinetobacter baumannii,1000,0,2000,45000,23000,75000,14000,7000,24000,22050,11270,36750,6860,3430,11760
Eastern Mediterranean,BSI,1 to 4,Acinetobacter baumannii,0,0,1000,16000,7000,29000,5000,2000,9000,7840,3430,14210,2450,980,4410
Eastern Mediterranean,BSI,5 to 9,Acinetobacter baumannii,0,0,0,15000,7000,26000,5000,2000,9000,7350,3430,12740,2450,980,4410
Eastern Mediterranean,BSI,10 to 14,Acinetobacter baumannii,0,0,0,12000,6000,20000,4000,2000,7000,5880,2940,9800,1960,980,3430
Eastern Mediterranean,BSI,15 to 19,Acinetobacter baumannii,0,0,1000,15000,8000,25000,5000,2000,8000,7350,3920,12250,2450,980,3920
Eastern Mediterranean,BSI,20 to 24,Acinetobacter baumannii,0,0,0,14000,7000,24000,4000,2000,8000,6860,3430,11760,1960,980,3920
Eastern Mediterranean,BSI,25 to 29,Acinetobacter baumannii,0,0,0,12000,6000,21000,4000,2000,7000,5880,2940,10290,1960,980,3430
Eastern Mediterranean,BSI,30 to 34,Acinetobacter baumannii,0,0,0,13000,6000,23000,4000,2000,7000,6370,2940,11270,1960,980,3430
Eastern Mediterranean,BSI,35 to 39,Acinetobacter baumannii,0,0,0,15000,7000,26000,5000,2000,9000,7350,3430,12740,2450,980,4410
Eastern Mediterranean,BSI,40 to 44,Acinetobacter baumannii,0,0,0,16000,8000,28000,5000,2000,9000,7840,3920,13720,2450,980,4410
Eastern Mediterranean,BSI,45 to 49,Acinetobacter baumannii,0,0,1000,21000,10000,38000,7000,3000,12000,10290,4900,18620,3430,1470,5880
Eastern Mediterranean,BSI,50 to 54,Acinetobacter baumannii,0,0,0,25000,13000,40000,8000,4000,13000,12250,6370,19600,3920,1960,6370
Eastern Mediterranean,BSI,55 to 59,Acinetobacter baumannii,0,0,0,29000,16000,47000,9000,5000,16000,14210,7840,23030,4410,2450,7840
Eastern Mediterranean,BSI,60 to 64,Acinetobacter baumannii,0,0,1000,32000,18000,52000,10000,5000,18000,15680,8820,25480,4900,2450,8820
Eastern Mediterranean,BSI,65 to 69,Acinetobacter baumannii,0,0,0,30000,17000,46000,10000,5000,15000,14700,8330,22540,4900,2450,7350
Eastern Mediterranean,BSI,70 to 74,Acinetobacter baumannii,0,0,1000,33000,17000,58000,11000,5000,19000,16170,8330,28420,5390,2450,9310
Eastern Mediterranean,BSI,75 to 79,Acinetobacter baumannii,0,0,0,24000,12000,41000,8000,4000,14000,11760,5880,20090,3920,1960,6860
Eastern Mediterranean,BSI,80 to 84,Acinetobacter baumannii,0,0,0,16000,8000,27000,5000,3000,9000,7840,3920,13230,2450,1470,4410
Eastern Mediterranean,BSI,85 to 89,Acinetobacter baumannii,0,0,0,9000,4000,15000,3000,1000,5000,4410,1960,7350,1470,490,2450
Eastern Mediterranean,BSI,90 to 94,Acinetobacter baumannii,0,0,0,3000,1000,5000,1000,0,2000,1470,490,2450,490,0,980
Eastern Mediterranean,BSI,95 plus,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,EN,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,LN,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,PN,Acinetobacter baumannii,0,0,0,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Eastern Mediterranean,Cardiac infections,1 to 4,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,5 to 9,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,Cardiac infections,10 to 14,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,15 to 19,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,20 to 24,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,25 to 29,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,30 to 34,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,35 to 39,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,40 to 44,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,45 to 49,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,50 to 54,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,55 to 59,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,60 to 64,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,65 to 69,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,70 to 74,Acinetobacter baumannii,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,75 to 79,Acinetobacter baumannii,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,Cardiac infections,80 to 84,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,85 to 89,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,90 to 94,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,95 plus,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,LRI and thorax infections,EN,Acinetobacter baumannii,2000,1000,3000,59000,28000,116000,19000,8000,38000,28910,13720,56840,9310,3920,18620
Eastern Mediterranean,LRI and thorax infections,LN,Acinetobacter baumannii,1000,0,1000,19000,9000,36000,6000,3000,12000,9310,4410,17640,2940,1470,5880
Eastern Mediterranean,LRI and thorax infections,PN,Acinetobacter baumannii,2000,1000,3000,50000,28000,88000,16000,8000,29000,24500,13720,43120,7840,3920,14210
Eastern Mediterranean,LRI and thorax infections,1 to 4,Acinetobacter baumannii,1000,0,2000,25000,14000,43000,8000,4000,14000,12250,6860,21070,3920,1960,6860
Eastern Mediterranean,LRI and thorax infections,5 to 9,Acinetobacter baumannii,0,0,1000,17000,10000,30000,5000,3000,9000,8330,4900,14700,2450,1470,4410
Eastern Mediterranean,LRI and thorax infections,10 to 14,Acinetobacter baumannii,0,0,0,10000,6000,16000,3000,2000,5000,4900,2940,7840,1470,980,2450
Eastern Mediterranean,LRI and thorax infections,15 to 19,Acinetobacter baumannii,0,0,0,11000,5000,18000,3000,2000,6000,5390,2450,8820,1470,980,2940
Eastern Mediterranean,LRI and thorax infections,20 to 24,Acinetobacter baumannii,0,0,0,9000,4000,15000,3000,1000,5000,4410,1960,7350,1470,490,2450
Eastern Mediterranean,LRI and thorax infections,25 to 29,Acinetobacter baumannii,0,0,0,6000,3000,11000,2000,1000,4000,2940,1470,5390,980,490,1960
Eastern Mediterranean,LRI and thorax infections,30 to 34,Acinetobacter baumannii,0,0,0,7000,3000,12000,2000,1000,4000,3430,1470,5880,980,490,1960
Eastern Mediterranean,LRI and thorax infections,35 to 39,Acinetobacter baumannii,0,0,0,8000,4000,14000,2000,1000,4000,3920,1960,6860,980,490,1960
Eastern Mediterranean,LRI and thorax infections,40 to 44,Acinetobacter baumannii,0,0,0,10000,5000,17000,3000,2000,5000,4900,2450,8330,1470,980,2450
Eastern Mediterranean,LRI and thorax infections,45 to 49,Acinetobacter baumannii,0,0,1000,13000,7000,24000,4000,2000,8000,6370,3430,11760,1960,980,3920
Eastern Mediterranean,LRI and thorax infections,50 to 54,Acinetobacter baumannii,0,0,1000,22000,12000,36000,7000,4000,12000,10780,5880,17640,3430,1960,5880
Eastern Mediterranean,LRI and thorax infections,55 to 59,Acinetobacter baumannii,0,0,1000,26000,12000,45000,8000,4000,14000,12740,5880,22050,3920,1960,6860
Eastern Mediterranean,LRI and thorax infections,60 to 64,Acinetobacter baumannii,1000,0,1000,31000,15000,54000,10000,5000,17000,15190,7350,26460,4900,2450,8330
Eastern Mediterranean,LRI and thorax infections,65 to 69,Acinetobacter baumannii,1000,0,1000,32000,17000,52000,10000,5000,17000,15680,8330,25480,4900,2450,8330
Eastern Mediterranean,LRI and thorax infections,70 to 74,Acinetobacter baumannii,1000,0,1000,35000,17000,63000,11000,5000,20000,17150,8330,30870,5390,2450,9800
Eastern Mediterranean,LRI and thorax infections,75 to 79,Acinetobacter baumannii,0,0,1000,28000,14000,47000,9000,4000,15000,13720,6860,23030,4410,1960,7350
Eastern Mediterranean,LRI and thorax infections,80 to 84,Acinetobacter baumannii,0,0,0,19000,10000,30000,6000,3000,10000,9310,4900,14700,2940,1470,4900
Eastern Mediterranean,LRI and thorax infections,85 to 89,Acinetobacter baumannii,0,0,0,10000,5000,16000,3000,2000,5000,4900,2450,7840,1470,980,2450
Eastern Mediterranean,LRI and thorax infections,90 to 94,Acinetobacter baumannii,0,0,0,3000,2000,6000,1000,0,2000,1470,980,2940,490,0,980
Eastern Mediterranean,LRI and thorax infections,95 plus,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,UTI,EN,Acinetobacter baumannii,0,0,0,2000,0,4000,1000,0,1000,980,0,1960,490,0,490
Eastern Mediterranean,UTI,LN,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,PN,Acinetobacter baumannii,0,0,0,1000,0,4000,0,0,1000,490,0,1960,0,0,490
Eastern Mediterranean,UTI,1 to 4,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,5 to 9,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,10 to 14,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,UTI,15 to 19,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,20 to 24,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,25 to 29,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,UTI,30 to 34,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,0,490,0,980,0,0,0
Eastern Mediterranean,UTI,35 to 39,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,40 to 44,Acinetobacter baumannii,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Eastern Mediterranean,UTI,45 to 49,Acinetobacter baumannii,0,0,0,2000,1000,5000,1000,0,2000,980,490,2450,490,0,980
Eastern Mediterranean,UTI,50 to 54,Acinetobacter baumannii,0,0,0,4000,2000,8000,1000,1000,3000,1960,980,3920,490,490,1470
Eastern Mediterranean,UTI,55 to 59,Acinetobacter baumannii,0,0,0,5000,2000,11000,2000,1000,4000,2450,980,5390,980,490,1960
Eastern Mediterranean,UTI,60 to 64,Acinetobacter baumannii,0,0,0,6000,2000,13000,2000,1000,4000,2940,980,6370,980,490,1960
Eastern Mediterranean,UTI,65 to 69,Acinetobacter baumannii,0,0,0,6000,2000,12000,2000,1000,4000,2940,980,5880,980,490,1960
Eastern Mediterranean,UTI,70 to 74,Acinetobacter baumannii,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Eastern Mediterranean,UTI,75 to 79,Acinetobacter baumannii,0,0,0,1000,1000,3000,0,0,1000,490,490,1470,0,0,490
Eastern Mediterranean,UTI,80 to 84,Acinetobacter baumannii,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,85 to 89,Acinetobacter baumannii,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,UTI,90 to 94,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,UTI,95 plus,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,EN,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,LN,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,PN,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,1 to 4,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,5 to 9,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,10 to 14,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,15 to 19,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Europe,Bacterial skin infections,20 to 24,Acinetobacter baumannii,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Europe,Bacterial skin infections,25 to 29,Acinetobacter baumannii,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Europe,Bacterial skin infections,30 to 34,Acinetobacter baumannii,0,0,0,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Europe,Bacterial skin infections,35 to 39,Acinetobacter baumannii,0,0,0,1000,0,4000,0,0,1000,490,0,1960,0,0,490
Europe,Bacterial skin infections,40 to 44,Acinetobacter baumannii,0,0,0,1000,0,4000,0,0,1000,490,0,1960,0,0,490
Europe,Bacterial skin infections,45 to 49,Acinetobacter baumannii,0,0,0,1000,0,5000,0,0,2000,490,0,2450,0,0,980
Europe,Bacterial skin infections,50 to 54,Acinetobacter baumannii,0,0,1000,2000,0,9000,1000,0,3000,980,0,4410,490,0,1470
Europe,Bacterial skin infections,55 to 59,Acinetobacter baumannii,0,0,1000,3000,0,13000,1000,0,4000,1470,0,6370,490,0,1960
Europe,Bacterial skin infections,60 to 64,Acinetobacter baumannii,0,0,1000,3000,0,17000,1000,0,5000,1470,0,8330,490,0,2450
Europe,Bacterial skin infections,65 to 69,Acinetobacter baumannii,0,0,1000,4000,0,18000,1000,0,5000,1960,0,8820,490,0,2450
Europe,Bacterial skin infections,70 to 74,Acinetobacter baumannii,0,0,1000,3000,0,17000,1000,0,5000,1470,0,8330,490,0,2450
Europe,Bacterial skin infections,75 to 79,Acinetobacter baumannii,0,0,2000,3000,0,16000,1000,0,5000,1470,0,7840,490,0,2450
Europe,Bacterial skin infections,80 to 84,Acinetobacter baumannii,0,0,2000,4000,0,19000,1000,0,5000,1960,0,9310,490,0,2450
Europe,Bacterial skin infections,85 to 89,Acinetobacter baumannii,0,0,1000,3000,0,14000,1000,0,4000,1470,0,6860,490,0,1960
Europe,Bacterial skin infections,90 to 94,Acinetobacter baumannii,0,0,1000,2000,0,8000,0,0,2000,980,0,3920,0,0,980
Europe,Bacterial skin infections,95 plus,Acinetobacter baumannii,0,0,0,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Europe,BSI,EN,Acinetobacter baumannii,0,0,0,13000,7000,21000,4000,2000,7000,6370,3430,10290,1960,980,3430
Europe,BSI,LN,Acinetobacter baumannii,0,0,0,9000,6000,14000,3000,2000,5000,4410,2940,6860,1470,980,2450
Europe,BSI,PN,Acinetobacter baumannii,0,0,0,7000,4000,12000,2000,1000,4000,3430,1960,5880,980,490,1960
Europe,BSI,1 to 4,Acinetobacter baumannii,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Europe,BSI,5 to 9,Acinetobacter baumannii,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Europe,BSI,10 to 14,Acinetobacter baumannii,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Europe,BSI,15 to 19,Acinetobacter baumannii,0,0,0,3000,1000,5000,1000,0,2000,1470,490,2450,490,0,980
Europe,BSI,20 to 24,Acinetobacter baumannii,0,0,0,4000,2000,8000,1000,1000,2000,1960,980,3920,490,490,980
Europe,BSI,25 to 29,Acinetobacter baumannii,0,0,0,6000,3000,11000,2000,1000,3000,2940,1470,5390,980,490,1470
Europe,BSI,30 to 34,Acinetobacter baumannii,0,0,1000,9000,4000,16000,3000,1000,5000,4410,1960,7840,1470,490,2450
Europe,BSI,35 to 39,Acinetobacter baumannii,0,0,1000,11000,5000,20000,3000,1000,6000,5390,2450,9800,1470,490,2940
Europe,BSI,40 to 44,Acinetobacter baumannii,1000,0,1000,12000,6000,23000,4000,2000,7000,5880,2940,11270,1960,980,3430
Europe,BSI,45 to 49,Acinetobacter baumannii,1000,0,2000,16000,7000,30000,5000,2000,10000,7840,3430,14700,2450,980,4900
